latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.1523,104.853,316.6,2,1.4,2024-08-26,0655,Aqua,MODIS,65,61.03,295.5,21.1,D,0
-2.3776,110.7021,312,1,1,2024-08-26,0655,Aqua,MODIS,59,61.03,291.8,5.5,D,0
-2.3764,110.7109,311.4,1,1,2024-08-26,0655,Aqua,MODIS,57,61.03,292.4,5.1,D,0
-3.467,103.3782,323.2,2.6,1.6,2024-08-26,0655,Aqua,MODIS,77,61.03,290.4,56.7,D,0
-3.4633,103.3612,315.2,2.6,1.6,2024-08-26,0655,Aqua,MODIS,65,61.03,294,29.6,D,0
-3.4601,103.3842,318.6,2.6,1.6,2024-08-26,0655,Aqua,MODIS,71,61.03,290.9,42.2,D,0
-1.8893,110.5824,313.6,1,1,2024-08-26,0655,Aqua,MODIS,67,61.03,285.2,7.8,D,0
-1.1643,110.7438,316,1,1,2024-08-26,0655,Aqua,MODIS,40,61.03,296,7,D,0
-1.1719,110.754,322.4,1,1,2024-08-26,0655,Aqua,MODIS,77,61.03,295.6,13.4,D,0
-1.3417,110.1533,319.9,1,1,2024-08-26,0655,Aqua,MODIS,74,61.03,297.2,11.3,D,0
-1.3404,110.1621,313.1,1,1,2024-08-26,0655,Aqua,MODIS,39,61.03,295.3,5.8,D,0
-1.3085,110.382,308.4,1,1,2024-08-26,0655,Aqua,MODIS,23,61.03,292.1,3.3,D,0
-1.3072,110.3908,352,1,1,2024-08-26,0655,Aqua,MODIS,96,61.03,295.5,61.7,D,0
-2.0262,105.6045,324.6,1.6,1.3,2024-08-26,0655,Aqua,MODIS,79,61.03,296.9,31.9,D,0
-1.3108,110.5536,315.6,1,1,2024-08-26,0655,Aqua,MODIS,50,61.03,295.9,7.9,D,0
-2.0264,105.6112,324.7,1.6,1.3,2024-08-26,0655,Aqua,MODIS,79,61.03,297.2,29.3,D,0
-1.2922,110.8202,316.9,1,1,2024-08-26,0655,Aqua,MODIS,71,61.03,296.6,9.1,D,0
-2.6852,102.2672,312.7,3.1,1.7,2024-08-26,0655,Aqua,MODIS,63,61.03,290.9,41.9,D,0
-2.6854,102.2738,312.1,3.1,1.7,2024-08-26,0655,Aqua,MODIS,62,61.03,291.1,38.9,D,0
-2.5317,103.9555,313.9,2.3,1.5,2024-08-26,0655,Aqua,MODIS,65,61.03,295.2,20.8,D,0
-2.2538,105.8595,317.5,1.6,1.2,2024-08-26,0655,Aqua,MODIS,68,61.03,294.3,18,D,0
-2.5301,103.9601,315,2.3,1.5,2024-08-26,0655,Aqua,MODIS,66,61.03,295.1,22.1,D,0
-2.3107,105.9439,320.4,1.6,1.2,2024-08-26,0655,Aqua,MODIS,72,61.03,293.6,25.4,D,0
-2.3086,105.9578,317.2,1.6,1.2,2024-08-26,0655,Aqua,MODIS,67,61.03,294.2,19.5,D,0
-1.0174,111.5005,323.3,1.1,1,2024-08-26,0655,Aqua,MODIS,59,61.03,294.9,15.1,D,0
-1.8836,105.5638,318.3,1.7,1.3,2024-08-26,0655,Aqua,MODIS,72,61.03,293.2,20.6,D,0
-3.0492,112.6654,313.8,1.1,1.1,2024-08-26,0655,Aqua,MODIS,62,61.03,297.2,6.3,D,0
-4.6654,104.3184,322.9,2.3,1.5,2024-08-26,0655,Aqua,MODIS,76,61.03,295.5,53.1,D,0
-4.6626,104.3384,313.5,2.3,1.5,2024-08-26,0655,Aqua,MODIS,60,61.03,295.1,24.3,D,0
-4.781,105.7678,317.9,1.8,1.3,2024-08-26,0655,Aqua,MODIS,69,61.03,295.5,22.6,D,0
-4.7789,105.7834,313.4,1.8,1.3,2024-08-26,0655,Aqua,MODIS,59,61.03,295.5,14.4,D,0
-1.7212,105.5727,311.7,1.6,1.3,2024-08-26,0656,Aqua,MODIS,59,61.03,290.9,9.8,D,0
-1.7343,105.791,321.9,1.6,1.2,2024-08-26,0656,Aqua,MODIS,58,61.03,297.7,21.8,D,0
-1.3433,103.925,369.6,2.2,1.4,2024-08-26,0656,Aqua,MODIS,75,61.03,290.3,341,D,0
-1.7233,105.5583,314,1.6,1.3,2024-08-26,0656,Aqua,MODIS,66,61.03,290.1,14.4,D,0
-1.0175,110.5469,308.5,1,1,2024-08-26,0656,Aqua,MODIS,34,61.03,282.8,4.8,D,0
-0.987,110.5696,312.8,1,1,2024-08-26,0656,Aqua,MODIS,64,61.03,279.6,9,D,0
-1.3461,103.9058,355.4,2.2,1.4,2024-08-26,0656,Aqua,MODIS,70,61.03,292.3,216.2,D,0
0.3982,110.7678,310.9,1,1,2024-08-26,0656,Aqua,MODIS,56,61.03,289.6,4.8,D,0
0.4802,110.5754,314.2,1,1,2024-08-26,0656,Aqua,MODIS,48,61.03,289.8,9.4,D,0
-1.7355,105.7966,325.8,1.6,1.2,2024-08-26,0656,Aqua,MODIS,70,61.03,297.7,30.5,D,0
-1.6156,105.5066,319,1.7,1.3,2024-08-26,0656,Aqua,MODIS,75,61.03,291.2,22.9,D,0
-0.2615,111.6882,312.8,1.1,1,2024-08-26,0656,Aqua,MODIS,37,61.03,287,7.2,D,0
-0.4969,109.8855,315,1,1,2024-08-26,0656,Aqua,MODIS,29,61.03,295,7.2,D,0
-1.344,103.9322,353.9,2.2,1.4,2024-08-26,0656,Aqua,MODIS,85,61.03,289.7,204.3,D,0
-1.3467,103.9131,381.5,2.2,1.4,2024-08-26,0656,Aqua,MODIS,75,61.03,293.6,479.2,D,0
-1.3494,103.8939,326.9,2.2,1.4,2024-08-26,0656,Aqua,MODIS,63,61.03,292.5,57.1,D,0
-3.1324,130.4894,303.1,1.3,1.1,2024-08-26,1249,Terra,MODIS,53,61.03,290.6,5.2,N,0
-7.6859,111.9298,306.3,1.1,1,2024-08-26,1426,Terra,MODIS,67,61.03,292,7.1,N,0
-8.1122,112.9247,300.8,1.2,1.1,2024-08-26,1426,Terra,MODIS,33,61.03,275.8,9.7,N,1
-6.5489,108.0932,305.8,1.1,1,2024-08-26,1427,Terra,MODIS,65,61.03,294.5,5.4,N,0
-7.549,110.4415,304.3,1,1,2024-08-26,1427,Terra,MODIS,60,61.03,284.8,7.7,N,1
-7.5402,110.4401,314.1,1,1,2024-08-26,1427,Terra,MODIS,89,61.03,283.8,14.4,N,1
-2.7201,106.3676,301.3,1.2,1.1,2024-08-26,1428,Terra,MODIS,40,61.03,280.9,6.3,N,0
-3.4146,103.2621,304.4,2,1.4,2024-08-26,1428,Terra,MODIS,60,61.03,281.4,17.2,N,0
-2.7187,106.3781,300.9,1.2,1.1,2024-08-26,1428,Terra,MODIS,34,61.03,278.9,5.9,N,0
-4.2584,104.8962,303.3,1.6,1.2,2024-08-26,1428,Terra,MODIS,54,61.03,292.2,6.6,N,0
-4.3246,104.8201,306.6,1.6,1.2,2024-08-26,1428,Terra,MODIS,69,61.03,292.7,10.2,N,0
-4.3276,104.812,307.1,1.6,1.2,2024-08-26,1428,Terra,MODIS,51,61.03,292.6,9.5,N,0
-4.4636,104.6478,304.3,1.6,1.3,2024-08-26,1428,Terra,MODIS,59,61.03,292.4,8,N,0
-4.4517,104.9061,310.6,1.6,1.2,2024-08-26,1428,Terra,MODIS,80,61.03,292.6,15.8,N,0
-4.4626,104.9076,312.6,1.6,1.2,2024-08-26,1428,Terra,MODIS,85,61.03,292.6,18.9,N,0
0.4911,127.9888,306,1.1,1,2024-08-26,1737,Aqua,MODIS,40,61.03,291.5,6.6,N,2
-2.4255,105.1063,362,1,1,2024-08-26,1917,Aqua,MODIS,100,61.03,285,95,N,0
-2.5234,103.9637,301.9,1,1,2024-08-26,1917,Aqua,MODIS,45,61.03,286.3,4.5,N,0
-2.4344,105.1051,327.9,1,1,2024-08-26,1917,Aqua,MODIS,97,61.03,283.6,0,N,3
-2.4268,105.1153,344,1,1,2024-08-26,1917,Aqua,MODIS,100,61.03,283.4,0,N,3
-6.0053,105.9812,303.3,1.2,1.1,2024-08-26,1918,Aqua,MODIS,55,61.03,291.2,5.7,N,2
1.704,127.8802,319.9,1,1,2024-08-27,0110,Terra,MODIS,56,61.03,298.6,12.1,D,1
1.4898,127.6337,317.4,1,1,2024-08-27,0110,Terra,MODIS,72,61.03,296.5,11,D,1
1.6952,127.879,322.4,1,1,2024-08-27,0110,Terra,MODIS,74,61.03,296.3,14.7,D,1
-1.4615,127.4348,315.5,1,1,2024-08-27,0111,Terra,MODIS,0,61.03,289.2,9.1,D,2
-8.2234,124.0319,314.6,1.1,1.1,2024-08-27,0112,Terra,MODIS,58,61.03,302.3,11.1,D,3
-8.1937,130.9989,318.2,1.6,1.3,2024-08-27,0112,Terra,MODIS,65,61.03,300.4,17.1,D,0
-8.3005,124.9775,311.3,1,1,2024-08-27,0112,Terra,MODIS,36,61.03,299.4,5,D,0
-8.2252,130.98,323.8,1.6,1.3,2024-08-27,0112,Terra,MODIS,0,61.03,299.7,27.2,D,0
-9.9332,120.3447,320.3,1.9,1.3,2024-08-27,0113,Terra,MODIS,71,61.03,300.4,25.4,D,0
-9.9389,120.338,323,1.9,1.3,2024-08-27,0113,Terra,MODIS,76,61.03,300.5,35.1,D,0
-2.5063,103.2954,312.3,1,1,2024-08-27,0249,Terra,MODIS,59,61.03,295.1,5.9,D,0
-2.4157,103.4318,352.2,1,1,2024-08-27,0249,Terra,MODIS,96,61.03,282.8,67,D,0
-2.1085,103.0975,313.5,1,1,2024-08-27,0249,Terra,MODIS,64,61.03,294.3,6.1,D,0
-1.8209,103.085,314.9,1,1,2024-08-27,0249,Terra,MODIS,66,61.03,292.9,7.2,D,0
-1.821,103.2103,326.9,1,1,2024-08-27,0249,Terra,MODIS,81,61.03,297.4,18,D,0
-1.8197,103.2015,315.3,1,1,2024-08-27,0249,Terra,MODIS,67,61.03,296.5,6.2,D,0
-1.3536,103.6815,314.8,1,1,2024-08-27,0249,Terra,MODIS,62,61.03,299.8,7.8,D,0
-1.3502,103.909,318.1,1,1,2024-08-27,0249,Terra,MODIS,58,61.03,299.5,7.6,D,0
-1.3489,103.9,328.5,1,1,2024-08-27,0249,Terra,MODIS,82,61.03,299.2,18.5,D,0
-1.3477,103.8911,349.2,1,1,2024-08-27,0249,Terra,MODIS,95,61.03,299.5,53.2,D,0
-1.3464,103.8821,315.1,1,1,2024-08-27,0249,Terra,MODIS,53,61.03,298,5.6,D,0
-1.3452,103.937,403.8,1,1,2024-08-27,0249,Terra,MODIS,87,61.03,307,276.9,D,0
-1.3439,103.9281,426.8,1,1,2024-08-27,0249,Terra,MODIS,75,61.03,316.5,460.7,D,0
-1.3426,103.9191,359.1,1,1,2024-08-27,0249,Terra,MODIS,86,61.03,305.1,77.5,D,0
-1.3413,103.9102,328.3,1,1,2024-08-27,0249,Terra,MODIS,77,61.03,302.3,19.1,D,0
-1.3337,103.9204,353.1,1,1,2024-08-27,0249,Terra,MODIS,97,61.03,297.9,63.6,D,0
-0.9213,103.1209,312.2,1,1,2024-08-27,0249,Terra,MODIS,19,61.03,292.7,6,D,0
-0.9162,103.0858,311.6,1,1,2024-08-27,0249,Terra,MODIS,8,61.03,292.9,5,D,0
-2.5084,102.9839,338.5,1,1,2024-08-27,0249,Terra,MODIS,89,61.03,299.7,33.2,D,0
-4.4843,104.3495,325.3,1.1,1.1,2024-08-27,0250,Terra,MODIS,81,61.03,298.2,19.9,D,0
-6.8754,108.7727,312.3,2.5,1.5,2024-08-27,0250,Terra,MODIS,67,61.03,293.6,15.7,D,0
-4.7638,103.4002,320,1,1,2024-08-27,0250,Terra,MODIS,76,61.03,283.4,16.9,D,0
-4.7129,104.6606,317.5,1.2,1.1,2024-08-27,0250,Terra,MODIS,69,61.03,298.1,6.9,D,0
-2.7871,102.9977,317.4,1,1,2024-08-27,0250,Terra,MODIS,70,61.03,294.3,8.2,D,0
-3.0971,104.2542,315.6,1.1,1,2024-08-27,0250,Terra,MODIS,55,61.03,294.1,9,D,0
-3.3825,102.7724,318.6,1,1,2024-08-27,0250,Terra,MODIS,73,61.03,296.1,11.2,D,0
-4.4132,105.7244,330.5,1.3,1.1,2024-08-27,0250,Terra,MODIS,85,61.03,296.3,34.2,D,0
-4.3434,104.6539,315.6,1.1,1.1,2024-08-27,0250,Terra,MODIS,71,61.03,283.7,12.1,D,0
-7.7802,110.9458,305.7,3.8,1.8,2024-08-27,0251,Terra,MODIS,59,61.03,280.9,22,D,0
-9.8293,123.8359,326,1.2,1.1,2024-08-27,0555,Aqua,MODIS,66,61.03,307.4,15.4,D,0
-9.7972,123.7095,323.5,1.2,1.1,2024-08-27,0555,Aqua,MODIS,74,61.03,301,15.2,D,0
-9.5003,124.6008,318.9,1.1,1,2024-08-27,0555,Aqua,MODIS,69,61.03,306,7.6,D,0
-9.3104,124.7098,323,1.1,1,2024-08-27,0555,Aqua,MODIS,70,61.03,307.5,11,D,0
-9.3012,124.7084,319.5,1.1,1,2024-08-27,0555,Aqua,MODIS,31,61.03,307.3,7.2,D,0
-9.2436,124.734,321.4,1.1,1,2024-08-27,0555,Aqua,MODIS,70,61.03,307,10,D,0
-9.2449,124.7246,319.1,1.1,1,2024-08-27,0555,Aqua,MODIS,61,61.03,305.2,7.9,D,0
-9.1061,125.1792,316.7,1,1,2024-08-27,0555,Aqua,MODIS,35,61.03,305.8,7.6,D,0
-9.0713,125.1647,330.9,1,1,2024-08-27,0555,Aqua,MODIS,81,61.03,309.2,18.8,D,0
-9.0623,125.1631,328.9,1,1,2024-08-27,0555,Aqua,MODIS,81,61.03,309.4,16,D,0
-7.8993,129.6156,327.9,1.4,1.2,2024-08-27,0555,Aqua,MODIS,40,61.03,303.1,25,D,0
-8.2735,125.0123,319.3,1,1,2024-08-27,0555,Aqua,MODIS,57,61.03,305.7,8.8,D,0
-8.3622,124.3877,314.6,1.1,1,2024-08-27,0555,Aqua,MODIS,56,61.03,299.6,7,D,0
-8.3637,124.3775,316,1.1,1,2024-08-27,0555,Aqua,MODIS,48,61.03,300.5,8.7,D,0
-8.2608,124.9073,320.8,1,1,2024-08-27,0555,Aqua,MODIS,72,61.03,303.5,9.7,D,0
-8.2621,124.898,316.2,1,1,2024-08-27,0555,Aqua,MODIS,45,61.03,304,5.2,D,0
-8.7911,121.0097,315.1,1.8,1.3,2024-08-27,0555,Aqua,MODIS,61,61.03,300.4,18.6,D,0
-8.7813,121.0162,315.1,1.8,1.3,2024-08-27,0555,Aqua,MODIS,19,61.03,301.3,14.6,D,0
-9.9646,123.757,319.2,1.2,1.1,2024-08-27,0555,Aqua,MODIS,22,61.03,302.9,8.1,D,0
-9.9618,123.7624,319.4,1.2,1.1,2024-08-27,0555,Aqua,MODIS,43,61.03,301.5,9.4,D,0
-9.8974,123.7978,320.7,1.2,1.1,2024-08-27,0555,Aqua,MODIS,62,61.03,307.3,9.6,D,0
-9.8721,123.8385,323.4,1.2,1.1,2024-08-27,0555,Aqua,MODIS,73,61.03,310.1,12.3,D,0
-9.8277,123.847,322.2,1.2,1.1,2024-08-27,0555,Aqua,MODIS,51,61.03,308.5,10.3,D,0
-9.8658,123.7863,320.4,1.2,1.1,2024-08-27,0555,Aqua,MODIS,43,61.03,305.7,9,D,0
-8.3636,123.5078,326.6,1.2,1.1,2024-08-27,0556,Aqua,MODIS,60,61.03,304.2,19.2,D,0
-7.7265,126.3738,327.8,1,1,2024-08-27,0556,Aqua,MODIS,82,61.03,302.5,19.9,D,0
-8.4371,122.6819,310.5,1.4,1.2,2024-08-27,0556,Aqua,MODIS,28,61.03,297.1,6.8,D,0
-8.4354,122.6942,319.1,1.4,1.2,2024-08-27,0556,Aqua,MODIS,70,61.03,298.7,18,D,0
-8.5864,121.6929,315.3,1.6,1.2,2024-08-27,0556,Aqua,MODIS,51,61.03,300,11.7,D,0
-7.7278,126.365,315.6,1,1,2024-08-27,0556,Aqua,MODIS,66,61.03,303,6.9,D,0
-3.053,103.3532,326.3,1.3,1.1,2024-08-27,0735,Aqua,MODIS,79,61.03,300.8,20.6,D,0
-3.1225,103.0211,320.9,1.2,1.1,2024-08-27,0735,Aqua,MODIS,62,61.03,296.8,12.3,D,0
-3.1774,103.4125,349.1,1.3,1.1,2024-08-27,0735,Aqua,MODIS,95,61.03,302.4,69,D,0
-3.1758,103.4236,353.5,1.3,1.1,2024-08-27,0735,Aqua,MODIS,97,61.03,302.5,83.4,D,0
-2.1075,103.0998,332.8,1.2,1.1,2024-08-27,0736,Aqua,MODIS,84,61.03,298.7,32.9,D,0
-2.2275,102.2173,325.8,1.1,1.1,2024-08-27,0736,Aqua,MODIS,79,61.03,296.4,19.5,D,0
-2.0054,102.1658,322.7,1.1,1.1,2024-08-27,0736,Aqua,MODIS,76,61.03,298.8,13.7,D,0
-1.8244,103.2092,345.7,1.3,1.1,2024-08-27,0736,Aqua,MODIS,88,61.03,298.3,64,D,0
-1.3502,103.9333,379.8,1.5,1.2,2024-08-27,0736,Aqua,MODIS,0,61.03,305.8,247.8,D,0
-1.3396,103.9317,381.9,1.5,1.2,2024-08-27,0736,Aqua,MODIS,94,61.03,300.3,262.4,D,0
-1.3415,103.919,362.6,1.4,1.2,2024-08-27,0736,Aqua,MODIS,94,61.03,305,144.8,D,0
-2.3399,102.1394,315.5,1.1,1,2024-08-27,0736,Aqua,MODIS,57,61.03,295.4,8,D,0
-2.3134,103.4347,319.5,1.3,1.1,2024-08-27,0736,Aqua,MODIS,56,61.03,294,14.5,D,0
-2.4084,103.4208,320.5,1.3,1.1,2024-08-27,0736,Aqua,MODIS,71,61.03,291.8,19,D,0
-2.4067,103.4321,325.8,1.3,1.1,2024-08-27,0736,Aqua,MODIS,78,61.03,291.1,25.9,D,0
-2.4184,103.4223,347.8,1.3,1.1,2024-08-27,0736,Aqua,MODIS,94,61.03,293.9,75.3,D,0
-2.4167,103.4336,365.6,1.3,1.1,2024-08-27,0736,Aqua,MODIS,100,61.03,294.7,139.1,D,0
-2.6757,103.1322,326.9,1.2,1.1,2024-08-27,0736,Aqua,MODIS,78,61.03,304.7,20.2,D,0
-2.7186,102.974,319.5,1.2,1.1,2024-08-27,0736,Aqua,MODIS,63,61.03,301.7,8.6,D,0
-2.7436,103.3619,335,1.3,1.1,2024-08-27,0736,Aqua,MODIS,86,61.03,300,36,D,0
-2.764,103.4407,358,1.3,1.1,2024-08-27,0736,Aqua,MODIS,93,61.03,303.4,101.6,D,0
-2.879,102.9346,328.9,1.2,1.1,2024-08-27,0736,Aqua,MODIS,81,61.03,300.1,22.5,D,0
-2.759,104.1515,313.4,1.4,1.2,2024-08-27,0736,Aqua,MODIS,45,61.03,291.1,9.1,D,0
-1.3453,103.8935,345.4,1.4,1.2,2024-08-27,0736,Aqua,MODIS,87,61.03,303.3,69,D,0
-2.2447,102.7217,323.2,1.2,1.1,2024-08-27,0736,Aqua,MODIS,55,61.03,301.2,14.2,D,0
-2.257,102.6388,318.6,1.2,1.1,2024-08-27,0736,Aqua,MODIS,28,61.03,299.6,9.3,D,0
-2.1553,103.0564,326,1.2,1.1,2024-08-27,0736,Aqua,MODIS,63,61.03,302.4,15.2,D,0
-1.3471,103.8809,366.3,1.4,1.2,2024-08-27,0736,Aqua,MODIS,87,61.03,302.4,159.5,D,0
-1.3434,103.9062,345.9,1.4,1.2,2024-08-27,0736,Aqua,MODIS,88,61.03,305.1,75,D,0
-1.3348,103.892,401.8,1.4,1.2,2024-08-27,0736,Aqua,MODIS,100,61.03,305.6,434.6,D,0
-1.3329,103.9047,378.4,1.4,1.2,2024-08-27,0736,Aqua,MODIS,100,61.03,300.7,234.7,D,0
-1.331,103.9174,371.5,1.4,1.2,2024-08-27,0736,Aqua,MODIS,94,61.03,298.3,192.6,D,0
-2.5756,121.3863,300.4,1.1,1.1,2024-08-27,1330,Terra,MODIS,28,61.03,285.4,7.2,N,2
-2.5769,121.3765,306.4,1.1,1.1,2024-08-27,1330,Terra,MODIS,68,61.03,285.1,11.5,N,2
-1.3348,103.9371,322.9,1.9,1.3,2024-08-27,1508,Terra,MODIS,100,61.03,290.3,48.1,N,0
-1.3506,103.8793,311.9,1.8,1.3,2024-08-27,1508,Terra,MODIS,41,61.03,291.9,20.8,N,0
-1.3435,103.9282,337.7,1.9,1.3,2024-08-27,1508,Terra,MODIS,100,61.03,294,94.2,N,0
-1.3411,103.9446,307.7,1.9,1.3,2024-08-27,1508,Terra,MODIS,63,61.03,288.9,18,N,0
-2.7884,102.996,312.9,1.5,1.2,2024-08-27,1508,Terra,MODIS,86,61.03,293.6,19.2,N,0
-2.7981,103.4085,307.5,1.6,1.2,2024-08-27,1508,Terra,MODIS,72,61.03,294.5,12.8,N,0
-2.868,103.0813,321.2,1.5,1.2,2024-08-27,1508,Terra,MODIS,100,61.03,294.6,32.5,N,0
-2.8661,103.0947,312.7,1.5,1.2,2024-08-27,1508,Terra,MODIS,85,61.03,294.2,18.7,N,0
-1.337,103.9207,327.1,1.9,1.3,2024-08-27,1508,Terra,MODIS,100,61.03,292.8,57.6,N,0
-1.3298,103.8863,310.2,1.9,1.3,2024-08-27,1508,Terra,MODIS,21,61.03,291.8,18.9,N,0
1.4975,127.6359,313.5,3,1.7,2024-08-27,1817,Aqua,MODIS,82,61.03,287.6,62,N,1
-3.0275,115.168,307.3,1.4,1.2,2024-08-27,1819,Aqua,MODIS,66,61.03,287.9,10.6,N,0
-3.0276,115.1614,308.6,1.4,1.2,2024-08-27,1819,Aqua,MODIS,68,61.03,287.2,12.5,N,0
-7.8529,111.798,300.2,2,1.4,2024-08-27,1820,Aqua,MODIS,18,61.03,280.5,15.9,N,0
-7.8603,111.8092,305.2,2,1.4,2024-08-27,1820,Aqua,MODIS,63,61.03,280.3,24.9,N,0
-8.8215,140.7739,314.3,1,1,2024-08-28,0014,Terra,MODIS,54,61.03,298.6,7,D,0
-1.3951,120.7514,313.7,1.3,1.1,2024-08-28,0151,Terra,MODIS,54,61.03,296.7,9,D,2
-5.3621,119.5048,323.1,1.2,1.1,2024-08-28,0152,Terra,MODIS,78,61.03,302.5,11.9,D,0
-8.2327,123.6204,313.7,2.7,1.6,2024-08-28,0152,Terra,MODIS,0,61.03,298.8,30.1,D,0
-9.5954,120.0681,314.8,1.5,1.2,2024-08-28,0153,Terra,MODIS,43,61.03,300.7,8.8,D,0
-8.7043,117.8664,322.5,1.1,1,2024-08-28,0153,Terra,MODIS,0,61.03,304.3,10.4,D,0
-9.8223,119.9042,316.8,1.5,1.2,2024-08-28,0153,Terra,MODIS,60,61.03,301.9,12.3,D,0
-8.1152,112.9288,315.9,1.3,1.1,2024-08-28,0153,Terra,MODIS,56,61.03,294.4,15.3,D,1
-8.2823,137.8762,330.2,1.2,1.1,2024-08-28,0457,Aqua,MODIS,84,61.03,299.2,30,D,0
-8.2976,137.7659,332.1,1.2,1.1,2024-08-28,0457,Aqua,MODIS,84,61.03,302.2,31,D,0
-8.2991,137.7547,334.3,1.3,1.1,2024-08-28,0457,Aqua,MODIS,87,61.03,301,34.7,D,0
-8.2725,137.8748,313.2,1.2,1.1,2024-08-28,0457,Aqua,MODIS,62,61.03,298,6.8,D,0
-8.2862,137.7756,317.3,1.2,1.1,2024-08-28,0457,Aqua,MODIS,53,61.03,299.4,9.7,D,0
-8.2877,137.7645,333.6,1.2,1.1,2024-08-28,0457,Aqua,MODIS,86,61.03,301.6,34.4,D,0
-8.0146,139.1331,315.3,1.1,1,2024-08-28,0457,Aqua,MODIS,69,61.03,297.7,8.1,D,0
-8.9791,140.8228,315.2,1,1,2024-08-28,0457,Aqua,MODIS,68,61.03,298.2,8.1,D,0
-8.3348,138.1642,318.9,1.2,1.1,2024-08-28,0457,Aqua,MODIS,67,61.03,299.6,11.7,D,0
-8.3363,138.1536,321.5,1.2,1.1,2024-08-28,0457,Aqua,MODIS,74,61.03,300.2,15.6,D,0
-8.3302,137.7478,328.9,1.3,1.1,2024-08-28,0457,Aqua,MODIS,80,61.03,300.2,25.9,D,0
-8.3203,137.7464,328.3,1.3,1.1,2024-08-28,0457,Aqua,MODIS,75,61.03,300.1,24.2,D,0
-7.9231,138.8589,313.5,1.1,1,2024-08-28,0458,Aqua,MODIS,50,61.03,298.6,6.3,D,0
-7.9244,138.8492,313.2,1.1,1,2024-08-28,0458,Aqua,MODIS,52,61.03,297.7,6,D,0
-7.9172,138.8525,318.7,1.1,1,2024-08-28,0458,Aqua,MODIS,74,61.03,298,12.2,D,0
-7.6697,138.8342,318,1.1,1,2024-08-28,0458,Aqua,MODIS,74,61.03,296.8,11,D,0
-7.8512,138.8529,323.7,1.1,1,2024-08-28,0458,Aqua,MODIS,79,61.03,298.3,16.8,D,0
-7.8499,138.8625,313.6,1.1,1,2024-08-28,0458,Aqua,MODIS,56,61.03,298.1,6.3,D,0
-2.6179,140.3603,314.6,1,1,2024-08-28,0459,Aqua,MODIS,69,61.03,295.7,7.2,D,0
-3.6396,138.8553,309.2,1,1,2024-08-28,0459,Aqua,MODIS,61,61.03,296.3,5.4,D,0
-10.0377,120.2067,322.8,1.4,1.2,2024-08-28,0635,Aqua,MODIS,57,61.03,305,17.3,D,0
-10.0808,120.7147,339.2,1.5,1.2,2024-08-28,0635,Aqua,MODIS,89,61.03,304,56.6,D,0
-10.0651,120.2346,317.1,1.4,1.2,2024-08-28,0635,Aqua,MODIS,37,61.03,301.2,12.4,D,0
-9.7898,119.7675,316.9,1.3,1.1,2024-08-28,0635,Aqua,MODIS,33,61.03,299,11.7,D,0
-9.6017,119.25,315.8,1.2,1.1,2024-08-28,0636,Aqua,MODIS,28,61.03,298,9.6,D,0
-7.8615,111.8016,320.4,1.5,1.2,2024-08-28,0636,Aqua,MODIS,70,61.03,291.1,30.8,D,0
-7.976,114.3709,343.7,1.1,1,2024-08-28,0636,Aqua,MODIS,93,61.03,309.7,38.1,D,0
-8.548,117.4161,328.2,1,1,2024-08-28,0636,Aqua,MODIS,56,61.03,310.9,10.2,D,0
-8.557,117.4175,340.3,1,1,2024-08-28,0636,Aqua,MODIS,88,61.03,312.2,29.3,D,0
-8.4274,118.4124,330.9,1.2,1.1,2024-08-28,0636,Aqua,MODIS,67,61.03,302.7,25.4,D,0
-8.4196,118.4641,328.5,1.2,1.1,2024-08-28,0636,Aqua,MODIS,61,61.03,304.4,21.5,D,0
-8.5281,118.5158,326.4,1.2,1.1,2024-08-28,0636,Aqua,MODIS,54,61.03,307.9,9.8,D,0
-8.5629,118.353,327.5,1.1,1.1,2024-08-28,0636,Aqua,MODIS,66,61.03,309.9,14.5,D,0
-8.5393,118.5067,330,1.2,1.1,2024-08-28,0636,Aqua,MODIS,51,61.03,308.5,15.8,D,0
-8.8009,116.83,318.3,1,1,2024-08-28,0636,Aqua,MODIS,42,61.03,304.4,5.5,D,0
-8.7996,116.839,327.4,1,1,2024-08-28,0636,Aqua,MODIS,78,61.03,305.3,15.5,D,0
-8.8187,116.833,342.5,1,1,2024-08-28,0636,Aqua,MODIS,90,61.03,308.1,36.5,D,0
-8.5773,118.5122,366.8,1.2,1.1,2024-08-28,0636,Aqua,MODIS,100,61.03,308.4,114,D,0
-8.5757,118.523,332.4,1.2,1.1,2024-08-28,0636,Aqua,MODIS,78,61.03,307.6,20.8,D,0
-8.8365,116.8356,328.4,1,1,2024-08-28,0636,Aqua,MODIS,70,61.03,307.8,14,D,0
-8.5963,118.5153,325,1.2,1.1,2024-08-28,0636,Aqua,MODIS,63,61.03,306.2,13.9,D,0
-8.5649,118.7896,325.7,1.2,1.1,2024-08-28,0636,Aqua,MODIS,47,61.03,307.5,15.7,D,0
-8.5632,118.8005,322.8,1.2,1.1,2024-08-28,0636,Aqua,MODIS,37,61.03,307.3,12.2,D,0
-8.8117,117.8689,331.7,1.1,1,2024-08-28,0636,Aqua,MODIS,83,61.03,313,13.7,D,0
